Centroid_X,Centroid_Y,Area,Equivalent_Diameter
458.9272727272728,164.21818181818182,55.0,8.368283871884005
441.6666666666667,161.46296296296296,54.0,8.291859587312052
441.983870967742,161.7258064516129,16.894008,4.637900285115259
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
458.9272727272728,164.21818181818182,55.0,8.368283871884005
442.5,168.5,6.5396160000000005,2.885567136384594
441.983870967742,161.7258064516129,16.894008,4.637900285115259
442.5,168.5,6.5396160000000005,2.885567136384594
441.6666666666667,161.46296296296296,54.0,8.291859587312052
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
441.6666666666667,161.46296296296296,54.0,8.291859587312052
441.983870967742,161.7258064516129,16.894008,4.637900285115259
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
441.983870967742,161.7258064516129,16.894008,4.637900285115259
458.9272727272728,164.21818181818182,55.0,8.368283871884005
442.5,168.5,6.5396160000000005,2.885567136384594
441.6666666666667,161.46296296296296,54.0,8.291859587312052
442.5,168.5,6.5396160000000005,2.885567136384594
441.983870967742,161.7258064516129,16.894008,4.637900285115259
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
458.9272727272728,164.21818181818182,55.0,8.368283871884005
442.5,168.5,6.5396160000000005,2.885567136384594
442.6333333333333,168.36666666666667,8.17452,3.2261621352976793
442.5,168.5,6.5396160000000005,2.885567136384594
441.983870967742,161.7258064516129,16.894008,4.637900285115259
425.1894273127753,163.7797356828194,227.0,17.000746355818674
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
425.4511627906977,163.11627906976744,215.0,16.545286401814263
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
423.29967426710095,163.1270358306189,307.0,19.77080019204319
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
425.1894273127753,163.7797356828194,227.0,17.000746355818674
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
423.53639846743295,163.367816091954,71.118324,9.515811183083017
423.53639846743295,163.367816091954,71.118324,9.515811183083017
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
423.29967426710095,163.1270358306189,307.0,19.77080019204319
425.4511627906977,163.11627906976744,215.0,16.545286401814263
425.1894273127753,163.7797356828194,227.0,17.000746355818674
425.4511627906977,163.11627906976744,215.0,16.545286401814263
423.29967426710095,163.1270358306189,307.0,19.77080019204319
423.53639846743295,163.367816091954,71.118324,9.515811183083017
423.53639846743295,163.367816091954,71.118324,9.515811183083017
423.53639846743295,163.367816091954,71.118324,9.515811183083017
425.1894273127753,163.7797356828194,227.0,17.000746355818674
425.4511627906977,163.11627906976744,215.0,16.545286401814263
459.0545454545455,164.16363636363636,14.98662,4.36824418112345
423.29967426710095,163.1270358306189,307.0,19.77080019204319
425.34222222222223,163.7422222222222,61.3089,8.835208878357864
423.53639846743295,163.367816091954,71.118324,9.515811183083017
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.7950617283951,162.35308641975308,405.0,22.708192698181442
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.7950617283951,162.35308641975308,405.0,22.708192698181442
418.7950617283951,162.35308641975308,405.0,22.708192698181442
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.9452736318408,162.3955223880597,109.538568,11.809692479114842
418.7950617283951,162.35308641975308,405.0,22.708192698181442
